10:40:13 INF [TCP] connected lAddr=127.0.0.1:58894 rAddr=mapapi.qq.com:443 mode=rule rule=DomainSuffix(qq.com) proxy=DIRECT
10:40:13 INF [TCP] connected lAddr=127.0.0.1:58892 rAddr=apikey.map.qq.com:443 mode=rule rule=DomainSuffix(qq.com) proxy=DIRECT
10:40:13 INF [TCP] connected lAddr=127.0.0.1:58893 rAddr=confinfo.map.qq.com:443 mode=rule rule=DomainSuffix(qq.com) proxy=DIRECT
10:40:14 INF [TCP] connected lAddr=127.0.0.1:58898 rAddr=overseactrl.map.qq.com:443 mode=rule rule=DomainSuffix(qq.com) proxy=DIRECT
10:40:14 INF [TCP] connected lAddr=127.0.0.1:58902 rAddr=vectorsdk.map.qq.com:443 mode=rule rule=DomainSuffix(qq.com) proxy=DIRECT
10:40:14 INF [TCP] connected lAddr=127.0.0.1:58901 rAddr=vectorsdk.map.qq.com:443 mode=rule rule=DomainSuffix(qq.com) proxy=DIRECT
10:40:14 INF [TCP] connected lAddr=127.0.0.1:58900 rAddr=vectorsdk.map.qq.com:443 mode=rule rule=DomainSuffix(qq.com) proxy=DIRECT
10:40:15 INF [TCP] connected lAddr=127.0.0.1:58907 rAddr=devtools.azureedge.net:443 mode=rule rule=DomainSuffix(azureedge.net) proxy=微软服务[日本JP-T-GPT]
10:40:15 INF [TCP] connected lAddr=127.0.0.1:58909 rAddr=devtools.azureedge.net:443 mode=rule rule=DomainSuffix(azureedge.net) proxy=微软服务[日本JP-T-GPT]
10:40:16 INF [TCP] connected lAddr=127.0.0.1:58911 rAddr=devtools.azureedge.net:443 mode=rule rule=DomainSuffix(azureedge.net) proxy=微软服务[日本JP-T-GPT]
10:40:17 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 52.229.184.141:443: i/o timeout proxy=微软服务 lAddr=127.0.0.1:58888 rAddr=self.events.data.microsoft.com:443 rule=DomainSuffix rulePayload=microsoft.com
10:40:17 INF [TCP] connected lAddr=127.0.0.1:58914 rAddr=mapapi.qq.com:443 mode=rule rule=DomainSuffix(qq.com) proxy=DIRECT
10:40:32 INF [TCP] connected lAddr=127.0.0.1:58922 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:40:43 INF [TCP] connected lAddr=127.0.0.1:58931 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:40:47 INF [TCP] connected lAddr=127.0.0.1:58949 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:41:27 INF [TCP] connected lAddr=127.0.0.1:58973 rAddr=vweixinf.tc.qq.com:80 mode=rule rule=DomainSuffix(qq.com) proxy=DIRECT
10:42:00 INF [TCP] connected lAddr=127.0.0.1:58997 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:42:14 INF [TCP] connected lAddr=127.0.0.1:59005 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:42:21 INF [TCP] connected lAddr=127.0.0.1:59010 rAddr=www.bingapis.com:443 mode=rule rule=DomainSuffix(bingapis.com) proxy=微软服务[日本JP-T-GPT]
10:42:29 INF [TCP] connected lAddr=127.0.0.1:59015 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:42:30 INF [TCP] connected lAddr=127.0.0.1:59018 rAddr=orders.shmh.gov.cn:17101 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:42:44 INF [TCP] connected lAddr=127.0.0.1:59029 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:43:04 INF [TCP] connected lAddr=127.0.0.1:59042 rAddr=mssdk-i18n-sg.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:43:08 INF [TCP] connected lAddr=127.0.0.1:59045 rAddr=opt-i18n.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:44:16 INF [TCP] connected lAddr=127.0.0.1:59111 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
10:44:16 INF [TCP] connected lAddr=127.0.0.1:59113 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:44:16 INF [TCP] connected lAddr=127.0.0.1:59115 rAddr=onedriveclucproddm20023.blob.core.windows.net:443 mode=rule rule=DomainSuffix(windows.net) proxy=微软服务[日本JP-T-GPT]
10:45:44 INF [TCP] connected lAddr=127.0.0.1:59321 rAddr=www.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:45 INF [TCP] connected lAddr=127.0.0.1:59325 rAddr=www.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59323 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59328 rAddr=cn.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59330 rAddr=cn.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59332 rAddr=hectorstatic.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59334 rAddr=gips1.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59335 rAddr=psstatic.cdn.bcebos.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59336 rAddr=f7.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59337 rAddr=pss.bdstatic.com:443 mode=rule rule=DomainSuffix(bdstatic.com) proxy=DIRECT
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59342 rAddr=ug.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59345 rAddr=t11.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59344 rAddr=t10.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59347 rAddr=t10.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59346 rAddr=t12.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59349 rAddr=t7.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59350 rAddr=t9.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:46 INF [TCP] connected lAddr=127.0.0.1:59348 rAddr=gimg3.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:47 INF [TCP] connected lAddr=127.0.0.1:59358 rAddr=ug.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:47 INF [TCP] connected lAddr=127.0.0.1:59360 rAddr=bkssl.bdimg.com:443 mode=rule rule=DomainSuffix(bdimg.com) proxy=DIRECT
10:45:47 INF [TCP] connected lAddr=127.0.0.1:59361 rAddr=tukuimg.bdstatic.com:443 mode=rule rule=DomainSuffix(bdstatic.com) proxy=DIRECT
10:45:47 INF [TCP] connected lAddr=127.0.0.1:59362 rAddr=baikebcs.bdimg.com:443 mode=rule rule=DomainSuffix(bdimg.com) proxy=DIRECT
10:45:47 INF [TCP] connected lAddr=127.0.0.1:59363 rAddr=cambrian-images.cdn.bcebos.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:45:47 INF [TCP] connected lAddr=127.0.0.1:59368 rAddr=sensearch.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:53 INF [TCP] connected lAddr=127.0.0.1:59374 rAddr=www.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:45:56 INF [TCP] connected lAddr=127.0.0.1:59377 rAddr=gimg4.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:46:03 INF [TCP] connected lAddr=127.0.0.1:59382 rAddr=t8.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:46:03 INF [TCP] connected lAddr=127.0.0.1:59384 rAddr=chat-ws.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:46:03 INF [TCP] connected lAddr=127.0.0.1:59386 rAddr=chat-ws.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:46:07 INF [TCP] connected lAddr=127.0.0.1:59390 rAddr=functional.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:07 INF [TCP] connected lAddr=127.0.0.1:59392 rAddr=functional.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:09 INF [TCP] connected lAddr=127.0.0.1:59395 rAddr=cn.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:46:09 INF [TCP] connected lAddr=127.0.0.1:59397 rAddr=cn.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:46:09 INF [TCP] connected lAddr=127.0.0.1:59399 rAddr=functional.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:10 INF [TCP] connected lAddr=127.0.0.1:59401 rAddr=functional.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:10 INF [TCP] connected lAddr=127.0.0.1:59403 rAddr=chat-ws.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:46:12 INF [TCP] connected lAddr=127.0.0.1:59406 rAddr=functional.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:13 INF [TCP] connected lAddr=127.0.0.1:59410 rAddr=www.cnblogs.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:13 INF [TCP] connected lAddr=127.0.0.1:59408 rAddr=nav-edge.smartscreen.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:13 INF [TCP] connected lAddr=127.0.0.1:59412 rAddr=common.cnblogs.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:13 INF [TCP] connected lAddr=127.0.0.1:59414 rAddr=count.cnblogs.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:13 INF [TCP] connected lAddr=127.0.0.1:59416 rAddr=count.cnblogs.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:13 INF [TCP] connected lAddr=127.0.0.1:59420 rAddr=account.cnblogs.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:13 INF [TCP] connected lAddr=127.0.0.1:59418 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:13 INF [TCP] connected lAddr=127.0.0.1:59424 rAddr=cdn.bootcss.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:13 INF [TCP] connected lAddr=127.0.0.1:59427 rAddr=pic.cnblogs.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:14 INF [TCP] connected lAddr=127.0.0.1:59423 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:14 INF [TCP] connected lAddr=127.0.0.1:59429 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:14 INF [TCP] connected lAddr=127.0.0.1:59431 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:14 INF [TCP] connected lAddr=127.0.0.1:59433 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:14 INF [TCP] connected lAddr=127.0.0.1:59435 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:14 INF [TCP] connected lAddr=127.0.0.1:59437 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:14 INF [TCP] connected lAddr=127.0.0.1:59439 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:18 INF [TCP] connected lAddr=127.0.0.1:59443 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:24 INF [TCP] connected lAddr=127.0.0.1:59447 rAddr=blog.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:24 INF [TCP] connected lAddr=127.0.0.1:59449 rAddr=csdnimg.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:24 INF [TCP] connected lAddr=127.0.0.1:59451 rAddr=g.csdnimg.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:24 INF [TCP] connected lAddr=127.0.0.1:59453 rAddr=blog.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:24 INF [TCP] connected lAddr=127.0.0.1:59455 rAddr=g.csdnimg.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:24 INF [TCP] connected lAddr=127.0.0.1:59457 rAddr=eva2.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:24 INF [TCP] connected lAddr=127.0.0.1:59459 rAddr=img-home.csdnimg.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59462 rAddr=mp-activity.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59463 rAddr=kunpeng.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59464 rAddr=silkroad.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59468 rAddr=blog.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59470 rAddr=s3a.pstatp.com:443 mode=rule rule=DomainSuffix(pstatp.com) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59472 rAddr=img-blog.csdnimg.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59471 rAddr=statistic.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59480 rAddr=gsp0.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59483 rAddr=g.csdnimg.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59490 rAddr=img-home.csdnimg.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59478 rAddr=ev.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59477 rAddr=eva2.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59476 rAddr=ev.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59485 rAddr=ev.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59484 rAddr=devpress-api.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59492 rAddr=kunyu.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:25 INF [TCP] connected lAddr=127.0.0.1:59494 rAddr=zhannei-dm.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:27 INF [TCP] connected lAddr=127.0.0.1:59497 rAddr=blog.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:46:32 INF [TCP] connected lAddr=127.0.0.1:59504 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:39 INF [TCP] connected lAddr=127.0.0.1:59519 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:47 INF [TCP] connected lAddr=127.0.0.1:59532 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:49 INF [TCP] connected lAddr=127.0.0.1:59535 rAddr=g.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
10:46:50 INF [TCP] connected lAddr=127.0.0.1:59537 rAddr=oneclient.sfx.ms:443 mode=rule rule=DomainSuffix(sfx.ms) proxy=微软服务[日本JP-T-GPT]
10:46:50 INF [TCP] connected lAddr=127.0.0.1:59539 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:51 INF [TCP] connected lAddr=127.0.0.1:59548 rAddr=ecs.office.com:443 mode=rule rule=DomainSuffix(office.com) proxy=微软服务[日本JP-T-GPT]
10:46:54 INF [TCP] connected lAddr=127.0.0.1:59561 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:47:02 INF [TCP] connected lAddr=127.0.0.1:59566 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:47:04 INF [TCP] connected lAddr=127.0.0.1:59569 rAddr=v10.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:47:16 INF [TCP] connected lAddr=127.0.0.1:59597 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:47:36 INF [TCP] connected lAddr=127.0.0.1:59613 rAddr=eva2.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:47:36 INF [TCP] connected lAddr=127.0.0.1:59614 rAddr=ev.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:47:39 INF [TCP] connected lAddr=127.0.0.1:59619 rAddr=www.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:47:41 INF [TCP] connected lAddr=127.0.0.1:59624 rAddr=functional.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:47:42 INF [TCP] connected lAddr=127.0.0.1:59626 rAddr=functional.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:47:48 INF [TCP] connected lAddr=127.0.0.1:59633 rAddr=functional.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:47:48 INF [TCP] connected lAddr=127.0.0.1:59635 rAddr=functional.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:47:54 INF [TCP] connected lAddr=127.0.0.1:59644 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:47:57 INF [TCP] connected lAddr=127.0.0.1:59649 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:48:03 INF [TCP] connected lAddr=127.0.0.1:59657 rAddr=wx.qlogo.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:48:07 INF [TCP] connected lAddr=127.0.0.1:59661 rAddr=mssdk-i18n-sg.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:48:11 INF [TCP] connected lAddr=127.0.0.1:59668 rAddr=opt-i18n.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:48:19 INF [TCP] connected lAddr=127.0.0.1:59677 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:49:49 INF [TCP] connected lAddr=127.0.0.1:59735 rAddr=www.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:49:51 INF [TCP] connected lAddr=127.0.0.1:59739 rAddr=www.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:49:51 INF [TCP] connected lAddr=127.0.0.1:59737 rAddr=functional.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:49:51 INF [TCP] connected lAddr=127.0.0.1:59742 rAddr=functional.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:49:56 INF [TCP] connected lAddr=127.0.0.1:59747 rAddr=cn.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:49:56 INF [TCP] connected lAddr=127.0.0.1:59749 rAddr=www.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:49:58 INF [TCP] connected lAddr=127.0.0.1:59752 rAddr=cn.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:49:59 INF [TCP] connected lAddr=127.0.0.1:59754 rAddr=www.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
10:50:08 INF [TCP] connected lAddr=127.0.0.1:59776 rAddr=www.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:50:08 INF [TCP] connected lAddr=127.0.0.1:59778 rAddr=mcs-sg.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:50:11 INF [TCP] connected lAddr=127.0.0.1:59781 rAddr=opt-i18n.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:50:11 INF [TCP] connected lAddr=127.0.0.1:59783 rAddr=opt-i18n.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:50:16 INF [TCP] connected lAddr=127.0.0.1:59788 rAddr=frontier-flow-sg.oceanapi-i18n.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:50:18 INF [TCP] connected lAddr=127.0.0.1:59792 rAddr=opt-i18n.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:50:21 INF [TCP] connected lAddr=127.0.0.1:59796 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:50:22 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 23.97.74.211:443: i/o timeout proxy=节点选择 lAddr=127.0.0.1:59790 rAddr=opt-i18n.coze.com:443 rule=Match rulePayload=
10:51:15 INF [TCP] connected lAddr=127.0.0.1:59838 rAddr=www.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:51:15 INF [TCP] connected lAddr=127.0.0.1:59840 rAddr=mcs-sg.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:51:15 INF [TCP] connected lAddr=127.0.0.1:59844 rAddr=www.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:51:16 INF [TCP] connected lAddr=127.0.0.1:59847 rAddr=opt-i18n.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:51:16 INF [TCP] connected lAddr=127.0.0.1:59849 rAddr=www.coze.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:51:20 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 23.97.74.211:443: i/o timeout proxy=节点选择 lAddr=127.0.0.1:59842 rAddr=mcs-sg.coze.com:443 rule=Match rulePayload=
10:51:29 INF [TCP] connected lAddr=127.0.0.1:59856 rAddr=chat.openai.com:443 mode=rule rule=DomainSuffix(openai.com) proxy=ChatGPT[美国LA-优化3-GPT]
10:51:29 INF [TCP] connected lAddr=127.0.0.1:59858 rAddr=ab.chatgpt.com:443 mode=rule rule=DomainSuffix(chatgpt.com) proxy=ChatGPT[美国LA-优化3-GPT]
10:51:30 INF [TCP] connected lAddr=127.0.0.1:59861 rAddr=nav-edge.smartscreen.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:51:30 INF [TCP] connected lAddr=127.0.0.1:59863 rAddr=cdn.oaistatic.com:443 mode=rule rule=DomainSuffix(oaistatic.com) proxy=ChatGPT[美国LA-优化3-GPT]
10:51:31 INF [TCP] connected lAddr=127.0.0.1:59866 rAddr=cdn.oaistatic.com:443 mode=rule rule=DomainSuffix(oaistatic.com) proxy=ChatGPT[美国LA-优化3-GPT]
10:51:31 INF [TCP] connected lAddr=127.0.0.1:59868 rAddr=cdn.oaistatic.com:443 mode=rule rule=DomainSuffix(oaistatic.com) proxy=ChatGPT[美国LA-优化3-GPT]
10:51:31 INF [TCP] connected lAddr=127.0.0.1:59865 rAddr=cdn.oaistatic.com:443 mode=rule rule=DomainSuffix(oaistatic.com) proxy=ChatGPT[美国LA-优化3-GPT]
10:51:31 INF [TCP] connected lAddr=127.0.0.1:59869 rAddr=cdn.oaistatic.com:443 mode=rule rule=DomainSuffix(oaistatic.com) proxy=ChatGPT[美国LA-优化3-GPT]
10:51:31 INF [TCP] connected lAddr=127.0.0.1:59867 rAddr=cdn.oaistatic.com:443 mode=rule rule=DomainSuffix(oaistatic.com) proxy=ChatGPT[美国LA-优化3-GPT]
10:51:32 INF [TCP] connected lAddr=127.0.0.1:59876 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
