22:35:42 INF [API] listening addr=127.0.0.1:50928
22:35:42 INF [DNS] server listening addr=127.0.0.1:53
23:19:00 INF [TCP] connected lAddr=127.0.0.1:52680 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:19:01 INF [TCP] connected lAddr=127.0.0.1:52682 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:19:03 INF [TCP] connected lAddr=127.0.0.1:52684 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:19:23 INF [TCP] connected lAddr=127.0.0.1:52686 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:19:28 INF [TCP] connected lAddr=127.0.0.1:52689 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:19:30 INF [TCP] connected lAddr=127.0.0.1:52691 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:19:32 INF [TCP] connected lAddr=127.0.0.1:52693 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:19:39 INF [TCP] connected lAddr=127.0.0.1:52696 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:19:57 INF [TCP] connected lAddr=127.0.0.1:52699 rAddr=array810.prod.do.dsp.mp.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:20:56 INF [TCP] connected lAddr=127.0.0.1:52708 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:20:57 INF [TCP] connected lAddr=127.0.0.1:52710 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:21:00 INF [TCP] connected lAddr=127.0.0.1:52712 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:21:20 INF [TCP] connected lAddr=127.0.0.1:52717 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:21:20 INF [TCP] connected lAddr=127.0.0.1:52719 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:21:22 INF [TCP] connected lAddr=127.0.0.1:52721 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:21:23 INF [TCP] connected lAddr=127.0.0.1:52723 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:22:10 INF [TCP] connected lAddr=127.0.0.1:52728 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:22:12 INF [TCP] connected lAddr=127.0.0.1:52731 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:22:13 INF [TCP] connected lAddr=127.0.0.1:52733 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:22:33 INF [TCP] connected lAddr=127.0.0.1:52736 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:22:34 INF [TCP] connected lAddr=127.0.0.1:52738 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:22:49 INF [TCP] connected lAddr=127.0.0.1:52743 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:22:51 INF [TCP] connected lAddr=127.0.0.1:52745 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:22:53 INF [TCP] connected lAddr=127.0.0.1:52747 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:23:12 INF [TCP] connected lAddr=127.0.0.1:52750 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:23:54 INF [TCP] connected lAddr=127.0.0.1:52758 rAddr=array810.prod.do.dsp.mp.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:24:09 INF [TCP] connected lAddr=127.0.0.1:52763 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:24:10 INF [TCP] connected lAddr=127.0.0.1:52766 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:24:12 INF [TCP] connected lAddr=127.0.0.1:52768 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:24:32 INF [TCP] connected lAddr=127.0.0.1:52772 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:24:36 INF [TCP] connected lAddr=127.0.0.1:52775 rAddr=assets.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本JP-T-GPT]
23:24:47 INF [TCP] connected lAddr=127.0.0.1:52778 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:24:56 INF [TCP] connected lAddr=127.0.0.1:52783 rAddr=v10.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:25:39 INF [TCP] connected lAddr=127.0.0.1:52794 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:25:41 INF [TCP] connected lAddr=127.0.0.1:52796 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:25:43 INF [TCP] connected lAddr=127.0.0.1:52798 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:26:02 INF [TCP] connected lAddr=127.0.0.1:52802 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:26:49 INF [TCP] connected lAddr=127.0.0.1:52808 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:26:53 INF [TCP] connected lAddr=127.0.0.1:52810 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:26:54 INF [TCP] connected lAddr=127.0.0.1:52812 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:27:15 INF [TCP] connected lAddr=127.0.0.1:52815 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:28:12 INF [TCP] connected lAddr=127.0.0.1:52818 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:28:16 INF [TCP] connected lAddr=127.0.0.1:52820 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:28:20 INF [TCP] connected lAddr=127.0.0.1:52823 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:28:21 INF [TCP] connected lAddr=127.0.0.1:52825 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:28:40 INF [TCP] connected lAddr=127.0.0.1:52832 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:28:59 INF [TCP] connected lAddr=127.0.0.1:52840 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:29:01 INF [TCP] connected lAddr=127.0.0.1:52842 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:29:04 INF [TCP] connected lAddr=127.0.0.1:52844 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:29:24 INF [TCP] connected lAddr=127.0.0.1:52846 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:29:28 INF [TCP] connected lAddr=127.0.0.1:52848 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:29:30 INF [TCP] connected lAddr=127.0.0.1:52850 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:29:31 INF [TCP] connected lAddr=127.0.0.1:52852 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:30:25 INF [TCP] connected lAddr=127.0.0.1:52858 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:30:27 INF [TCP] connected lAddr=127.0.0.1:52860 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:30:28 INF [TCP] connected lAddr=127.0.0.1:52862 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:30:48 INF [TCP] connected lAddr=127.0.0.1:52865 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:31:01 INF [TCP] connected lAddr=127.0.0.1:52870 rAddr=array810.prod.do.dsp.mp.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:31:01 INF [TCP] connected lAddr=127.0.0.1:52872 rAddr=array810.prod.do.dsp.mp.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:31:01 INF [TCP] connected lAddr=127.0.0.1:52874 rAddr=array809.prod.do.dsp.mp.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:31:02 INF [TCP] connected lAddr=127.0.0.1:52868 rAddr=array813.prod.do.dsp.mp.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:31:20 INF [TCP] connected lAddr=127.0.0.1:52878 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:31:23 INF [TCP] connected lAddr=127.0.0.1:52880 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:31:26 INF [TCP] connected lAddr=127.0.0.1:52886 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:31:30 INF [TCP] connected lAddr=127.0.0.1:52888 rAddr=array809.prod.do.dsp.mp.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:31:46 INF [TCP] connected lAddr=127.0.0.1:52896 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:32:09 INF [TCP] connected lAddr=127.0.0.1:52904 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:32:11 INF [TCP] connected lAddr=127.0.0.1:52906 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:32:12 INF [TCP] connected lAddr=127.0.0.1:52909 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:32:31 INF [TCP] connected lAddr=127.0.0.1:52918 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:32:48 INF [TCP] connected lAddr=127.0.0.1:52925 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:32:49 INF [TCP] connected lAddr=127.0.0.1:52927 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:32:50 INF [TCP] connected lAddr=127.0.0.1:52930 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:33:10 INF [TCP] connected lAddr=127.0.0.1:52937 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:33:39 INF [TCP] connected lAddr=127.0.0.1:52942 rAddr=updatecollect.wps.cn:80 mode=rule rule=GeoIP(CN) proxy=DIRECT
23:33:39 INF [TCP] connected lAddr=127.0.0.1:52944 rAddr=updatecollect.wps.cn:80 mode=rule rule=GeoIP(CN) proxy=DIRECT
23:33:47 INF [TCP] connected lAddr=127.0.0.1:52948 rAddr=updatepro.wps.cn:80 mode=rule rule=GeoIP(CN) proxy=DIRECT
23:33:47 INF [TCP] connected lAddr=127.0.0.1:52951 rAddr=updatepro.wps.cn:80 mode=rule rule=GeoIP(CN) proxy=DIRECT
23:34:04 INF [TCP] connected lAddr=127.0.0.1:52954 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:34:05 INF [TCP] connected lAddr=127.0.0.1:52956 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:34:06 INF [TCP] connected lAddr=127.0.0.1:52958 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:34:26 INF [TCP] connected lAddr=127.0.0.1:52961 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:34:37 INF [TCP] connected lAddr=127.0.0.1:52965 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:34:39 INF [TCP] connected lAddr=127.0.0.1:52967 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:34:40 INF [TCP] connected lAddr=127.0.0.1:52969 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:35:00 INF [TCP] connected lAddr=127.0.0.1:52979 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:35:44 INF [TCP] connected lAddr=127.0.0.1:52984 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:35:47 INF [TCP] connected lAddr=127.0.0.1:52986 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:35:49 INF [TCP] connected lAddr=127.0.0.1:52988 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:35:54 INF [TCP] connected lAddr=127.0.0.1:52990 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:36:02 INF [TCP] connected lAddr=127.0.0.1:52992 rAddr=crl.pki.goog:80 mode=rule rule=DomainSuffix(pki.goog) proxy=谷歌服务[日本-优化-GPT]
23:36:03 INF [TCP] connected lAddr=127.0.0.1:52992 rAddr=x1.c.lencr.org:80 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
23:37:03 INF [TCP] connected lAddr=127.0.0.1:53007 rAddr=crl.pki.goog:80 mode=rule rule=DomainSuffix(pki.goog) proxy=谷歌服务[日本-优化-GPT]
23:37:04 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 23.99.119.55:443: i/o timeout proxy=微软服务 lAddr=127.0.0.1:53005 rAddr=skydrive.wns.windows.com:443 rule=DomainSuffix rulePayload=windows.com
23:38:18 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 23.99.119.55:443: i/o timeout proxy=微软服务 lAddr=127.0.0.1:53018 rAddr=array813.prod.do.dsp.mp.microsoft.com:443 rule=DomainSuffix rulePayload=microsoft.com
23:38:18 INF [TCP] connected lAddr=127.0.0.1:53022 rAddr=disc801.prod.do.dsp.mp.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:38:33 INF [TCP] connected lAddr=127.0.0.1:53026 rAddr=www.msftconnecttest.com:80 mode=rule rule=DomainSuffix(msftconnecttest.com) proxy=微软服务[日本JP-T-GPT]
23:38:49 INF [TCP] connected lAddr=127.0.0.1:53028 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:38:50 INF [TCP] connected lAddr=127.0.0.1:53032 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:38:51 INF [TCP] connected lAddr=127.0.0.1:53034 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:39:11 INF [TCP] connected lAddr=127.0.0.1:53037 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:39:27 INF [TCP] connected lAddr=127.0.0.1:53039 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:39:44 INF [TCP] connected lAddr=127.0.0.1:53042 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:40:00 INF [TCP] connected lAddr=127.0.0.1:53044 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:40:07 INF [TCP] connected lAddr=127.0.0.1:53046 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:40:09 INF [TCP] connected lAddr=127.0.0.1:53048 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:40:10 INF [TCP] connected lAddr=127.0.0.1:53050 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:40:16 INF [TCP] connected lAddr=127.0.0.1:53053 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:40:32 INF [TCP] connected lAddr=127.0.0.1:53060 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:40:43 INF [TCP] connected lAddr=127.0.0.1:53063 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:40:44 INF [TCP] connected lAddr=127.0.0.1:53065 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:40:45 INF [TCP] connected lAddr=127.0.0.1:53067 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:41:06 INF [TCP] connected lAddr=127.0.0.1:53071 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:41:37 INF [TCP] connected lAddr=127.0.0.1:53076 rAddr=ldc.lenovo.com.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
23:41:56 INF [TCP] connected lAddr=127.0.0.1:53079 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:41:57 INF [TCP] connected lAddr=127.0.0.1:53082 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:41:58 INF [TCP] connected lAddr=127.0.0.1:53084 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:42:04 INF [TCP] connected lAddr=127.0.0.1:53086 rAddr=crl.pki.goog:80 mode=rule rule=DomainSuffix(pki.goog) proxy=谷歌服务[日本-优化-GPT]
23:42:18 INF [TCP] connected lAddr=127.0.0.1:53088 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:42:20 INF [TCP] connected lAddr=127.0.0.1:53090 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:42:21 INF [TCP] connected lAddr=127.0.0.1:53092 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:42:22 INF [TCP] connected lAddr=127.0.0.1:53094 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:42:47 INF [TCP] connected lAddr=127.0.0.1:53098 rAddr=wx.qlogo.cn:80 mode=rule rule=GeoIP(CN) proxy=DIRECT
23:43:09 INF [TCP] connected lAddr=127.0.0.1:53100 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:44:31 INF [TCP] connected lAddr=127.0.0.1:53105 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:44:33 INF [TCP] connected lAddr=127.0.0.1:53107 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:44:34 INF [TCP] connected lAddr=127.0.0.1:53109 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:44:54 INF [TCP] connected lAddr=127.0.0.1:53111 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:45:32 INF [TCP] connected lAddr=127.0.0.1:53119 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:45:34 INF [TCP] connected lAddr=127.0.0.1:53121 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:45:35 INF [TCP] connected lAddr=127.0.0.1:53123 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:45:55 INF [TCP] connected lAddr=127.0.0.1:53127 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:46:11 INF [TCP] connected lAddr=127.0.0.1:53130 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:46:35 INF [TCP] connected lAddr=127.0.0.1:53134 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:46:36 INF [TCP] connected lAddr=127.0.0.1:53136 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:46:37 INF [TCP] connected lAddr=127.0.0.1:53138 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:46:57 INF [TCP] connected lAddr=127.0.0.1:53146 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:47:11 INF [TCP] connected lAddr=127.0.0.1:53151 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:47:28 INF [TCP] connected lAddr=127.0.0.1:53157 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:47:29 INF [TCP] connected lAddr=127.0.0.1:53159 rAddr=publish.u-tools.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
23:47:39 INF [TCP] connected lAddr=127.0.0.1:53166 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:47:40 INF [TCP] connected lAddr=127.0.0.1:53169 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:47:41 INF [TCP] connected lAddr=127.0.0.1:53174 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:48:01 INF [TCP] connected lAddr=127.0.0.1:53186 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:48:18 INF [TCP] connected lAddr=127.0.0.1:53195 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
23:48:47 INF [TCP] connected lAddr=127.0.0.1:53205 rAddr=skydrive.wns.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=微软服务[日本JP-T-GPT]
23:48:49 INF [TCP] connected lAddr=127.0.0.1:53207 rAddr=dsm04pap002.storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
23:48:51 INF [TCP] connected lAddr=127.0.0.1:53210 rAddr=api.onedrive.com:443 mode=rule rule=DomainSuffix(onedrive.com) proxy=微软服务[日本JP-T-GPT]
23:49:05 INF [TCP] connected lAddr=127.0.0.1:53217 rAddr=v10.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
